"COMID","totco2g_day","pred_total","totco2g_day_fill","pred_logw_m","stream_length_m","pred_stream_area_m2_fill"
"23785877",201523.43810137,207729.09375,201523.43810137,0.477729631923374,770,2313.17046617698
"23785879",123154.094054795,107359.578125,123154.094054795,0.357535111209239,2512,5720.63779842748
"23785881",22420.1534909589,36963.7265625,22420.1534909589,0.0126224244295308,1795,1845.60624511763
"23785883",475318.670860274,440570.875,475318.670860274,0.724330622263628,1655,8772.80246234308
"23785885",573.183400824658,22933.55859375,573.183400824658,0.701496337628911,417,2097.10341676442
"23785887",228166.574967123,204853.921875,228166.574967123,0.626195453773587,1601,6770.43663507879
"23785889",164166.343610959,175725.546875,164166.343610959,0.540334074053348,1144,3969.40157035419
"23785891",125200.156972603,111887.2109375,125200.156972603,0.448426642293492,654,1836.44227453387
"23785893",104123.869421918,106258.765625,104123.869421918,0.410154946656765,1391,3576.85474842002
"23785895",92351.2698328767,92944.2421875,92351.2698328767,0.293021292840529,3371,6618.15973361545
"23785897",565556.46969863,593509.0625,565556.46969863,0.782568419089365,1635,9910.68729775434
"23785899",575474.503479452,626041.9375,575474.503479452,0.752902487228192,1610,9114.44590054567
"23785901",549108.491260274,514493.5625,549108.491260274,0.715682117798444,3118,16201.130333086
"23785903",406240.313753425,378648.625,406240.313753425,0.645685154485982,1832,8102.18650100151
"23785905",294647.524109589,276939.375,294647.524109589,0.599259057438707,849,3373.97237182072
"23785907",299409.704547945,263518.53125,299409.704547945,0.576074238705855,2085,7855.14936915775
"23785909",NA,49774.40234375,49774.40234375,0.347360988866519,44,97.9101518831467
"23785911",76650.7090109589,67905.4765625,76650.7090109589,0.309529227935559,3278,6684.79976446155
"23785913",4969430.01410959,4833702.5,4969430.01410959,1.38134007469991,987,23749.5839637076
"23785915",11324686.4465753,11335765,11324686.4465753,1.37778033704075,3744,89354.4545568451
"23785917",9384408.42632877,9534511,9384408.42632877,1.37370074054637,1166,27567.5669955839
"23785919",11857224.4949589,11347920,11857224.4949589,1.37272009218497,1304,30760.7928493827
"23785921",12482226.3041096,11859220,12482226.3041096,1.37133051037497,1270,29862.9955921119
"23785923",813354.011424658,883642.9375,813354.011424658,1.36924465573307,82,1918.92510767905
"23785925",4547559.34857534,4751176.5,4547559.34857534,1.3692414369708,456,10671.0458951069
"23785927",NA,4926113,4926113,1.36855480565157,1043,24368.9991916616
"23785929",NA,1500377.25,1500377.25,1.36437469733506,285,6595.06175947719
"23785931",NA,5440535,5440535,1.36340596308248,660,15238.7624995117
"23785933",NA,4691994,4691994,1.36179885455529,1180,27144.4800324833
"23785935",NA,3100641,3100641,1.35830736413021,459,10474.1877301928
"23785937",NA,3270364.5,3270364.5,1.3500777097976,877,19637.1405361079
"23785939",NA,2032329,2032329,1.34516700735093,411,9099.33944346105
"23785941",NA,4418836.5,4418836.5,1.19667296637829,3893,61229.1445443031
"23785943",5719396.11575342,5499440.5,5719396.11575342,1.16898724337888,5597,82593.0596980229
"23785945",NA,1242912.375,1242912.375,1.15466668169459,291,4154.8842569647
"23785947",NA,1391343.25,1391343.25,1.1519349786678,90,1276.97085620836
"23785949",3490339.41254795,3425146,3490339.41254795,1.15191832297502,2034,28857.9974117628
"23785951",NA,1939001.625,1939001.625,1.14670418516963,285,3995.3226453813
"23785953",2619723.01882192,2735332.5,2619723.01882192,1.14010898379064,879,12136.6547814786
"23785955",3070540.87216438,2996671.5,3070540.87216438,1.13636007291685,1247,17069.7741279186
"23785957",NA,2329411,2329411,1.13268458537773,520,7058.03572663177
"23785959",2317883.1670274,2480733.75,2317883.1670274,1.12958353566923,1345,18126.0837977237
"23785961",2563430.73739726,2620081,2563430.73739726,1.12547889171618,1117,14911.9262694661
"23785963",2718923.02257534,2640628,2718923.02257534,1.11759393819163,3764,49345.2543214062
"23785965",1987075.48027397,2193308.5,1987075.48027397,1.08125288275547,572,6896.85094568076
"23785967",2820728.88082192,2785264.5,2820728.88082192,1.07426078406623,4581,54352.4745397376
"23785969",2828465.98487671,2560042.5,2828465.98487671,1.05960034036018,694,7960.94365331077
"23785971",2925924.1490137,2585482.5,2925924.1490137,1.04909850171937,750,8397.63555362237
"23785973",NA,1440860.25,1440860.25,1.04595612405015,1115,12394.4280348423
"23785975",NA,1567337.5,1567337.5,1.0303993270854,692,7421.83149466774
"23785977",1588452.94709589,1791219.5,1588452.94709589,1.00560661299317,2467,24990.9287325735
"23785979",986740.877178082,1086899.5,986740.877178082,0.881406571108513,2040,15525.1639336051
"23785981",868254.881309589,791581.875,868254.881309589,0.853410679554851,588,4195.47305722717
"23785983",751333.732027397,698390.4375,751333.732027397,0.814650162020393,1209,7889.83141075652
"23785985",541724.188438356,583052.5,541724.188438356,0.765071746478481,1099,6398.15138413925
"23785987",600181.465808219,593245.9375,600181.465808219,0.727071040579638,2071,11046.7242325385
"23785989",507559.65139726,459535.03125,507559.65139726,0.694028223262175,928,4587.16878838466
"23785991",140221.976219178,180259.734375,140221.976219178,0.490407465888756,616,1905.46823615921
"23785993",151365.591279452,167727.328125,151365.591279452,0.454313817683328,2323,6612.62042992706
"23785995",93156.4769917808,83222.765625,93156.4769917808,0.300735666430548,3104,6205.22237771247
"23785997",783947.381506849,679662.8125,783947.381506849,0.780336853199547,2314,13954.360523639
"23785999",595707.049808219,568154.9375,595707.049808219,0.746958023931285,4174,23307.3732455469
"23786001",175004.977479452,264010,175004.977479452,0.654657151441851,186,839.820023539745
"23786003",54729.7616547945,205886.390625,54729.7616547945,0.622765239272967,92,385.946346227916
"23786005",158299.170041096,179311.921875,158299.170041096,0.563426718592797,328,1200.3146269357
"23786007",239857.466794521,236406.28125,239857.466794521,0.473396496146458,5523,16430.3212555419
"23786009",NA,2090458,2090458,1.1761544073228,1115,16727.400327606
"23786011",445706.574032877,630019.25,445706.574032877,1.17514848068768,3645,54556.4954517348
"23786013",NA,1820422.625,1820422.625,1.16685183198226,2298,33744.6841099777
"23786015",3479197.59068219,3293445.75,3479197.59068219,1.15151822186907,1845,26152.7288896345
"23786017",3314608.7506274,3234787.75,3314608.7506274,1.14128110928669,1280,17721.2623929753
"23786019",2022701.27375342,1969401.875,2022701.27375342,1.13802106675888,343,4713.19931955254
"23786021",NA,1769226.875,1769226.875,1.1355742331567,363,4960.02130325786
"23786023",NA,2184078.25,2184078.25,1.13257584969667,581,7884.14678218169
"23786025",945681.756912329,1201112.5,945681.756912329,1.12845124240108,1653,22219.0827414503
"23786027",3708512.6030137,3292439,3708512.6030137,1.1246546742687,1889,25169.9424255854
"23786029",NA,2479418,2479418,1.10358645091519,870,11043.5705610331
"23786031",3024341.44339726,2919123.5,3024341.44339726,1.09278938841447,3016,37343.9071734111
"23786033",2659570.71780822,2578665.5,2659570.71780822,1.05595460876944,2022,23000.0840884557
"23786035",2244156.90303288,2286493,2244156.90303288,1.04857558123361,885,9897.45861389817
"23786037",2437729.84479452,2322812.25,2437729.84479452,1.04262223102259,1469,16204.6326691429
"23786039",1373268.69649315,1481189,1373268.69649315,0.938075064896499,1970,17082.3266027188
"23786041",1431342.81936986,1336899.125,1431342.81936986,0.908939155382993,993,8051.72411969775
"23786043",1304970.95465753,1288077.75,1304970.95465753,0.900091580426763,1281,10177.6609013871
"23786045",1275407.99646575,1201962.375,1275407.99646575,0.890391546196282,1554,12073.9786585436
"23786047",729947.688591781,900675.5625,729947.688591781,0.867620395239068,670,4939.56329490969
"23786049",811591.042257534,782827.875,811591.042257534,0.846103111497278,849,5956.8653450799
"23786051",996251.251150685,924704.875,996251.251150685,0.819870147567341,2790,18428.546315918
"23786053",674301.792246575,628237.3125,674301.792246575,0.774508870895699,678,4034.04899868489
"23786055",651371.621564384,641692.9375,651371.621564384,0.755369838002864,1142,6502.13170986502
"23786057",464844.746819178,449130.78125,464844.746819178,0.715457442367361,1056,5484.55035855832
"23786059",206976.194079452,284046.9375,206976.194079452,0.691795471311175,204,1003.35715652238
"23786061",294597.152161644,318303.03125,294597.152161644,0.652224746455817,513,2303.33014058932
"23786063",292289.706657534,262094.5625,292289.706657534,0.59888505840328,1279,5078.97632865143
"23786065",234052.935682192,206792.390625,234052.935682192,0.558120328966989,2012,7274.04970487455
"23786067",196482.958237808,186068.984375,196482.958237808,0.453961302529686,363,1032.40544772108
"23786069",132783.462739726,107723.7109375,132783.462739726,0.315424800145873,2470,5107.96394376248
"23786071",1016758.24109589,1089233.75,1016758.24109589,0.813664862291583,2037,13263.7663359525
"23786073",844523.926849315,944928.125,844523.926849315,0.79156518101644,2648,16386.8412499648
"23786075",377738.262493151,588618.875,377738.262493151,0.766829060031579,402,2349.93101437537
"23786077",728779.800821918,775489.4375,728779.800821918,0.753521825969824,1153,6536.52386740377
"23786079",468629.478082192,484320.25,468629.478082192,0.671745349144748,3015,14158.7143667835
"23786081",311012.848767123,324851.375,311012.848767123,0.599539155730746,1275,5070.45042901023
"23786083",126719.332592055,150674.859375,126719.332592055,0.562550829783563,396,1446.33551575909
"23786085",128323.448621918,125642.7578125,128323.448621918,0.475171773677718,4364,13031.1442490679
"23786087",34062.2370657534,42537.90234375,34062.2370657534,0.0731586538189665,3210,3795.03146094896
"23786089",228923.45860274,240438.125,228923.45860274,0.931552509892253,45,384.379695085034
"23786091",332966.663013699,333770.1875,332966.663013699,0.931530672229148,68,580.829914014203
"23786093",1198254.48493151,1050549.875,1198254.48493151,0.921782231173568,5621,46945.7736167363
"23786095",193442.686849315,231251.078125,193442.686849315,0.895561543464088,584,4591.63909427861
"23786097",535437.096164384,569552.375,535437.096164384,0.887126421139182,2634,20311.7447657479
"23786099",814681.249315068,734613.125,814681.249315068,0.850752063555329,2856,20253.4528060437
"23786101",508386.900821918,586014.9375,508386.900821918,0.821041676724947,1582,10477.3900792133
"23786103",334171.531561644,448792.25,334171.531561644,0.787746845183488,761,4668.03785500247
"23786105",720399.137260274,573732.5,720399.137260274,0.749053788359054,2399,13461.1178158791
"23786107",323485.959452055,254047.046875,323485.959452055,0.556098242034671,2157,7762.23431258245
"23786109",135209.670328767,110589.734375,135209.670328767,0.509583305923162,2580,8340.52389323754
"23786111",34340.7113687671,46094.96484375,34340.7113687671,0.356996583040828,213,484.582915887105
"23786113",68582.5093726027,60807.546875,68582.5093726027,0.35564468619378,4324,9804.23549078295
"23786115",NA,130802.421875,130802.421875,0.727977261526817,666,3559.91193058239
"23786117",80462.3005479452,124030.21875,80462.3005479452,0.723464069213466,22,116.383268136088
"23786119",NA,116616.609375,116616.609375,0.723409800429419,148,782.845136459521
"23786121",137512.989863014,78584.328125,137512.989863014,0.708438623619596,4212,21523.0495503332
"23786123",44930.7961643836,54687.65625,44930.7961643836,0.622512215505021,3238,13576.987101892
"23786125",14661.1255890411,55873.390625,14661.1255890411,0.553488159985833,644,2303.11600063715
"23786127",11438.861260274,64313.28515625,11438.861260274,0.518799276952754,560,1849.35029867935
"23786129",31780.11,58567.12890625,31780.11,0.46159377670673,2451,7094.49902409966
"23786131",81396.8605479452,104201.4140625,81396.8605479452,0.300045018348824,4638,9257.27040877011
"23786133",NA,1199872,1199872,1.24236786797874,61,1065.84721714015
"23786135",1396877.71232877,1579984.25,1396877.71232877,1.24236226106873,963,16826.2317451624
"23786137",8693260.2739726,8229047,8693260.2739726,1.24004043496547,6339,110169.250216478
"23786139",3171319.39726027,2927490,3171319.39726027,1.23430486726284,309,5299.82520392245
"23786141",381590.138630137,1046063.875,381590.138630137,1.2281831820974,3172,53643.7469249665
"23786143",144231.821917808,149514.203125,144231.821917808,0.926585703791776,2044,17260.5997992146
"23786145",5047.47876164384,57726.3984375,5047.47876164384,0.874673406742027,989,7411.08885663121
"23786147",22493.7587671233,29341.517578125,22493.7587671233,0.857854527848081,1850,13336.2889846269
"23786149",40715.8265753425,31812.923828125,40715.8265753425,0.841778452438951,1591,11052.0080836102
"23786151",12930.8777260274,36983.953125,12930.8777260274,0.819549594902184,1231,8124.47916446174
"23786153",36858.2252054795,39138.24609375,36858.2252054795,0.795320787170835,976,6092.09464960129
"23786155",47656.9232876712,143243.71875,47656.9232876712,0.761378199611008,1129,6517.20089589296
"23786157",554123.761643836,445281.375,554123.761643836,0.731932959488864,4109,22165.3365366618
"23786159",NA,226516.546875,226516.546875,0.675189207826044,80,378.695886770258
"23786161",3070.51619178082,42370.6640625,3070.51619178082,0.627685294456068,514,2180.77713749376
"23786163",NA,157725.875,157725.875,0.626941587777149,115,487.082110576219
"23786165",NA,44488.9296875,44488.9296875,0.623774543134634,78,328.003423923279
"23786167",199614.650958904,164509.765625,199614.650958904,0.623354541263031,3716,15609.5623469806
"23786169",186515.723835616,196727.203125,186515.723835616,0.487836279808047,2130,6550.62589168523
"23786171",169547.367123288,172190.765625,169547.367123288,0.334046054674957,4972,10725.9079513067
"23786173",6647508.08219178,6458526.5,6647508.08219178,1.15474895315772,2297,32802.5529462643
"23786175",6642850.68493151,6761214.5,6642850.68493151,1.15143477926093,3496,49546.1837722111
"23786177",NA,2991029.25,2991029.25,1.14172564257212,63,873.107406576489
"23786179",3171945.36986301,3444947,3171945.36986301,1.13257584969667,1443,19581.4155567263
"23786181",6852473.45753425,6212559.5,6852473.45753425,1.12003886066733,1951,25721.2806150357
"23786183",2449087.04383562,3367788.5,2449087.04383562,1.11676016873552,885,11579.80909758
"23786185",6374532,6037519,6374532,1.1109267434878,1966,25381.0660003657
"23786187",6215968.55342466,6039183.5,6215968.55342466,1.10359673952166,5247,66604.4388856209
"23786189",5107213.84109589,4901178,5107213.84109589,1.04721036345437,6705,74748.9670740959
"23786191",3667922.20684932,3454202.25,3667922.20684932,1.03058347676763,1208,12961.507290566
"23786193",3665927.86191781,3391721,3665927.86191781,1.02283576400145,3839,40462.949597531
"23786195",2473453.20657534,2491062.25,2473453.20657534,1.0082291714086,543,5533.89051247867
"23786197",2734887.3230137,2555703.75,2734887.3230137,0.985580138492096,2444,23642.0594635788
"23786199",1390853.05283014,1268087.5,1390853.05283014,0.94171736803439,897,7843.45688321955
"23786201",443453.668915069,403571.40625,443453.668915069,0.721994271139095,663,3495.51864008707
"23786203",919285.956164384,783641.8125,919285.956164384,0.827706885470888,4022,27047.9594328548
"23786205",599128.958268493,578569.25,599128.958268493,0.76220416037298,1049,6067.27094139788
"23786207",608673.649561644,553795.8125,608673.649561644,0.738021258576023,1250,6838.17854515927
"23786209",487742.970410959,416644.65625,487742.970410959,0.681794900971177,1498,7199.35669889957
"23786211",321683.215463014,295265.03125,321683.215463014,0.597759376081125,416,1647.69269034679
