"COMID","FromNode","ToNode","Hydrosq","AreSqKM","cum_totco2g_day","TOT_urban16","TOT_forest16","TOT_wetland16","TOT_agrc16","TOT_shrub16","CAT_STREAM_LENGTH","CAT_STREAM_SLOPE","TOT_STREAM_LENGTH","TOT_STREAM_SLOPE","CAT_BASIN_AREA","TOT_BASIN_AREA","totco2g_day_fill","tdrainage_m2","cum_totco2g_day_tdm2"
"24127805",50210384,50102452,50164580,6.9183,0.029528670936141,2.93,11.71,0,0,11.47,5.769,0.11,5.77,0.019064,6.92,6.92,0.029528670936141,6.92e-06,4267.14897921113
"24127807",50103315,50103316,50095782,0.8136,0.0872942531971306,2.53,64.58,0.23,0.68,27.53,0.942,0.06,6.67,0.077961,0.81,7.41,0.0463476147660298,7.41e-06,6254.73883482184
"24127809",50210385,50102445,50164579,2.736,0.00713085991176703,0.57,23.03,0,0,63.85,2.601,0.16,2.6,0.061538,2.74,2.74,0.00713085991176703,2.74e-06,2602.50361743322
"24127813",50103316,50102564,50082527,0.0666,0.0951537541018324,2.62,64,0.23,1.46,27.29,0.282,0.03,6.95,0.079137,0.07,7.48,0.00785950090470187,7.48e-06,1050.73541506709
"24127815",50210386,50103308,50164578,3.3579,0.0439792637599654,0,82.31,2.06,0,12.41,2.088,0.18,2.09,0.086124,3.36,3.36,0.0439792637599654,3.36e-06,13089.0665952278
"24127817",50103317,50102444,50117432,0.5265,0.00572958396218654,2.63,35.07,0,0,61.13,1.017,0.1,2.32,0.103448,0.53,1.71,0.00292252330571177,1.71e-06,1709.07795655659
"24127819",50210387,50102865,50164577,2.4966,0.0329965859736287,7.71,83.92,0,0,7.93,2.469,0.13,2.47,0.052632,2.5,2.5,0.0329965859736287,2.5e-06,13198.6343894515
"24127821",50210388,50103311,50164576,1.4922,0.0242767284259327,0,85.34,0,0,10.37,1.94,0.18,1.94,0.092784,1.49,1.49,0.0242767284259327,1.49e-06,16293.1063261293
"24127823",50210389,50102862,50164575,3.9285,0.0472661466724568,1.88,67.61,0,0,27.67,2.618,0.19,2.62,0.072519,3.93,3.93,0.0472661466724568,3.93e-06,12027.009331414
"24127825",50210390,50102670,50164574,3.5559,0.00705425301156779,20.16,26.48,0.3,0.81,52.01,2.423,0.04,2.42,0.016529,3.56,3.56,0.00705425301156779,3.56e-06,1981.53174482241
"24127827",50210391,50103089,50164573,1.521,0.01138458854125,2.43,22.54,0,0,1.48,2.173,0.11,2.17,0.050691,1.52,1.52,0.01138458854125,1.52e-06,7489.8608824013
"24127829",50210392,50103321,50164572,1.8243,0.00448793230201951,7.35,52.69,0,0,39.57,2.306,0.07,2.31,0.030303,1.82,1.82,0.00448793230201951,1.82e-06,2465.89686924149
"24127831",50210393,50103321,50164571,9.8001,0.110640811194206,24.37,50.07,0.25,1.44,23.6,3.046,0.03,3.05,0.009836,9.8,9.8,0.110640811194206,9.8e-06,11289.8786932864
"24127833",50210394,50103320,50164570,4.0797,0.0124515804490067,6.53,60.95,0,0,31.79,2.285,0.15,2.29,0.065502,4.08,4.08,0.0124515804490067,4.08e-06,3051.85795318791
"24127835",50210395,50103088,50164569,0.9468,0.00493262266916517,6.18,1.05,0,0,2.66,1.682,0.14,1.68,0.083333,0.95,0.95,0.00493262266916517,9.5e-07,5192.23438859491
"24127837",50210396,50103325,50164568,1.5399,0.00386652340979892,0,64.11,0.64,0,25.89,1.882,0.18,1.88,0.095745,1.54,1.54,0.00386652340979892,1.54e-06,2510.72948688242
"24127839",50210397,50103320,50164567,1.9017,0.00723780659379955,3.92,72.6,0,0,23.24,1.876,0.22,1.88,0.117021,1.9,1.9,0.00723780659379955,1.9e-06,3809.37189147345
"24127841",50210398,50103319,50164566,1.4418,0.00359328063364386,18.04,22.91,0,0,56.37,1.193,0.1,1.19,0.084034,1.44,1.44,0.00359328063364386,1.44e-06,2495.33377336379
"24127843",50210399,50103319,50164565,0.8676,0.00211586167518258,7.58,6.43,0,0,83.82,1.64,0.1,1.64,0.060976,0.87,0.87,0.00211586167518258,8.7e-07,2432.02491400296
"24127845",50210400,50103104,50164564,1.8918,0.00388018016380962,5.47,34.16,0.57,0,58.14,2.3,0.08,2.3,0.034783,1.89,1.89,0.00388018016380962,1.89e-06,2053.00537767705
"24127847",50210401,50103318,50164563,1.971,0.00526686692178804,8.91,67.86,0,0,22.74,1.746,0.09,1.75,0.051429,1.97,1.97,0.00526686692178804,1.97e-06,2673.53650852185
"24127849",50210402,50103318,50164562,1.7244,0.00458677861410048,6.73,54.18,0,0,38.41,1.762,0.12,1.76,0.068182,1.72,1.72,0.00458677861410048,1.72e-06,2666.731752384
"24127851",50210403,50102442,50164561,6.9966,0.0201316196128375,5.66,4.91,0.15,0,18.46,4.145,0.08,4.15,0.019277,7,7,0.0201316196128375,7e-06,2875.94565897678
"24127853",50103318,50140774,50117431,0.1683,0.0149895443499961,8.62,60.07,0,0,30.75,0.265,0.07,3.77,0.074271,0.17,3.86,0.00513589881410761,3.86e-06,1330.54373422477
"24127855",50103319,50103328,50117430,0.2736,0.0130214769056597,14.88,18.39,0,0,64.43,0.758,0.11,3.59,0.086351,0.27,2.58,0.00731233459683328,2.58e-06,2834.23821582685
"24127857",50103320,50103322,50117429,0.9468,0.0396808407165486,5.65,61.7,0,0,32.14,1.546,0.11,5.71,0.084063,0.95,6.93,0.0199914536737424,6.93e-06,2884.76964989068
"24127859",50210404,50103322,50164560,6.885,0.0175343689234541,2.73,47.42,0,0,46.27,5.019,0.15,5.02,0.02988,6.89,6.89,0.0175343689234541,6.89e-06,2544.90114999334
"24127861",50210405,50103327,50164559,2.7936,0.0182768386095872,4.99,49.48,0.06,0,45.26,2.929,0.07,2.93,0.023891,2.79,2.79,0.0182768386095872,2.79e-06,6550.83821132159
"24127863",50103321,50103327,50117428,0.7983,0.185575702553527,22.2,48.42,0.52,1.15,27.3,1.358,0.02,6.71,0.017884,0.8,12.42,0.0704469590573009,1.242e-05,5672.05789511279
"24127865",50210406,50103323,50164558,1.3554,0.0036704544292791,1.79,38.98,0,0,50.46,2.633,0.18,2.63,0.068441,1.36,1.36,0.0036704544292791,1.36e-06,2698.86355094051
"24127867",50210407,50103332,50164557,1.6974,0.00286305624670672,0,54.98,0,0,45.02,1.99,0.06,1.99,0.030151,1.7,1.7,0.00286305624670672,1.7e-06,1684.1507333569
"24127869",50210408,50103332,50164556,2.763,0.000203444937270969,4.53,14.98,0,0,80.49,1.565,0.02,1.57,0.012739,2.76,2.76,0.000203444937270969,2.76e-06,73.7119337938294
"24127871",50103322,50103331,50095781,0.1098,0.0816334583395117,4.24,54.75,0,0,39,0.321,0.08,11.05,0.064253,0.11,13.92,0.0244182486995089,1.392e-05,1754.1845330107
"24127873",50103323,50103331,50117427,1.6812,0.0122203251811652,2.73,49.73,0,0,42,0.743,0.13,3.38,0.091716,1.68,3.04,0.00854987075188609,3.04e-06,2812.45748417306
"24127875",50210409,50103098,50164555,3.8052,0.02719136870935,6.58,73.3,0,0,19.21,1.235,0.07,1.24,0.056452,3.81,3.81,0.02719136870935,3.81e-06,7136.84218093177
"24127879",50103324,50102792,50117426,3.0924,0.00295372071897601,19.84,42.7,8.34,18.62,10.26,3.461,0.01,4.63,0.008639,3.09,3.81,0.00283204792145367,3.81e-06,743.319664423535
"24127881",50210410,50102868,50164554,1.6794,0.0271940198907876,0,85.96,0,0,10.61,2.031,0.25,2.03,0.123153,1.68,1.68,0.0271940198907876,1.68e-06,16186.9166016593
"24127885",50103325,50102531,50117425,1.5624,0.0149190558033167,0,58.05,1.31,0,29.79,2.201,0.07,4.08,0.061275,1.56,3.1,0.0110525323935177,3.1e-06,3565.33303016702
"24127887",50103326,50103330,50095780,0.8541,0.00597116099980483,37.48,18.47,4.26,0.7,37.44,0.328,0,4.37,0.006865,0.85,5.26,0.00135653824249044,5.26e-06,257.897004275749
"24127889",50103327,50140852,50095779,2.8314,0.332726213504478,21.87,47.17,0.51,0.86,29.21,1.731,0.02,11.37,0.01847,2.83,18.05,0.128873672341364,1.805e-05,7139.81564218082
"24127891",50103328,50140773,50095778,1.395,0.0418252944746021,14.87,23.93,0.25,1.36,57.4,1.304,0.06,4.9,0.07551,1.4,3.98,0.0288038175689424,3.98e-06,7237.1400926991
"24127893",50103329,50103326,50117424,0.2997,0.00461462275731439,39.66,15.21,3.96,0.61,38.96,0.542,0,4.04,0.007426,0.3,4.4,0.00195715812672014,4.4e-06,444.808665163668
"24127895",50210411,50103329,50164553,2.8899,0.000978839823126833,50.76,14.17,0.09,0.16,32.48,2.43,0.03,2.43,0.012346,2.89,2.89,0.000978839823126833,2.89e-06,338.698900735928
"24127897",50210412,50103324,50164552,0.7164,0.000121672797522338,7.91,81.54,0,0,10.55,1.166,0.03,1.17,0.025641,0.72,0.72,0.000121672797522338,7.2e-07,168.989996558803
"24127899",50103330,50102662,50082526,3.0645,0.0105235902084806,47.54,20.62,3.44,0.55,26.44,0.539,0,4.91,0.00611,3.06,8.32,0.00455242920867576,8.32e-06,547.166972196605
"24127901",50210413,50103339,50164551,2.2311,0.00649996434979419,1.98,40.22,0,0,51.92,1.694,0.1,1.69,0.059172,2.23,2.23,0.00649996434979419,2.23e-06,2914.78221963865
"24127903",50103331,50102441,50082525,1.9089,0.135059381984015,3.98,53.11,0,0,40.53,1.53,0.08,15.95,0.068966,1.91,18.87,0.0412055984633381,1.887e-05,2183.65651634012
"24127905",50210414,50103087,50164550,3.033,0.0182822170307844,3.47,47.57,0,0,3.65,2.298,0.12,2.3,0.052174,3.03,3.03,0.0182822170307844,3.03e-06,6033.73499365821
"24127907",50210415,50103085,50164549,2.3805,0.0110202698782331,8.05,55.12,0,0,13.42,3.09,0.17,3.09,0.055016,2.38,2.38,0.0110202698782331,2.38e-06,4630.36549505593
"24127909",50103332,50140855,50117423,1.1322,0.0237191811384988,3.35,30.37,0,0.19,65.93,1.613,0.06,5.17,0.027079,1.13,5.59,0.0206526799545211,5.59e-06,3694.57602048678
"24127913",50210416,50103097,50164548,6.489,0.0934490385477206,6.51,83.33,0,0,7.75,2.083,0.09,2.08,0.043269,6.49,6.49,0.0934490385477206,6.49e-06,14398.9273571218
"24127915",50210417,50102870,50164547,2.0142,0.0406509835843558,0,88.34,0,0,5.81,2.085,0.21,2.09,0.100478,2.01,2.01,0.0406509835843558,2.01e-06,20224.3699424656
"24127917",50210418,50103329,50164546,1.2132,0.00167862480746742,15.72,17.14,8.01,1.85,57.2,1.068,0,1.07,0,1.21,1.21,0.00167862480746742,1.21e-06,1387.29322931192
"24127921",50103333,50102791,50117422,0.3609,0.330394590839407,4.48,58.95,4.19,0.19,31.94,0.476,0.07,3.65,0.027397,0.36,16.13,0.131669720499019,1.613e-05,8163.03288896583
"24127923",50210419,50103336,50164545,0.1719,0.000245540698834573,35.07,9.42,6.81,31.41,8.9,0.777,0,0.78,0,0.17,0.17,0.000245540698834573,1.7e-07,1444.35705196808
"24127925",50210420,50102438,50164544,2.4039,0.00801891303943959,12.61,67.43,0,0,19.32,2.577,0.2,2.58,0.077519,2.4,2.4,0.00801891303943959,2.4e-06,3341.21376643316
"24127927",50103334,50103086,50117421,0.0873,0.0518733384787008,3.97,60.29,0,0,3.74,0.259,0.08,2.47,0.080972,0.09,4.26,0.0263560411043405,4.26e-06,6186.86410900012
"24127929",50210421,50103334,50164543,4.1688,0.0255172973743603,4.05,59.46,0,0,3.82,2.207,0.12,2.21,0.054299,4.17,4.17,0.0255172973743603,4.17e-06,6119.25596507442
"24127931",50103335,50102869,50117420,0.9522,0.247882263012721,0,85.54,0,0,12.23,1.042,0.12,6.34,0.086751,0.95,6.32,0.127441440287698,6.32e-06,20164.7848556484
"24127933",50103336,50102657,50117419,0.1782,0.00235542365918928,42.37,17.53,6.98,11.2,11.2,0.672,0,2.32,0,0.18,0.55,0.00143108195813483,5.5e-07,2601.96719660878
"24127935",50210422,50103341,50164542,7.434,0.0236703482774753,2.9,3.68,0,0,5.08,4.91,0.09,4.91,0.01833,7.43,7.43,0.0236703482774753,7.43e-06,3185.78038727797
"24127937",50210423,50103341,50164541,1.7424,0.00576353335527478,3.25,4.96,0,0,11.98,1.845,0.15,1.85,0.081081,1.74,1.74,0.00576353335527478,1.74e-06,3312.37549153723
"24127939",50210424,50102560,50164540,2.8863,0.00309886697722965,3.11,57.06,0.72,0,24.6,1.922,0.08,1.92,0.041667,2.89,2.89,0.00309886697722965,2.89e-06,1072.27231046009
"24127941",50210425,50102872,50164539,2.1177,0.0229924842540003,0,48.28,0,0,39.65,2.35,0.25,2.35,0.106383,2.12,2.12,0.0229924842540003,2.12e-06,10845.5114405662
"24127943",50210426,50103338,50164538,2.4948,0.010477664198947,1.77,12.16,0,0,1.91,2.073,0.18,2.07,0.086957,2.49,2.49,0.010477664198947,2.49e-06,4207.89726865341
"24127945",50210427,50103338,50164537,12.9753,0.0606796604747955,2.88,21.87,0,0,5.15,6.287,0.08,6.29,0.012719,12.98,12.98,0.0606796604747955,1.298e-05,4674.85828003047
"24127947",50210428,50103102,50164536,8.8713,0.0344551364570164,5.04,30.62,0.6,5.92,49.4,2.673,0.04,2.67,0.014981,8.87,8.87,0.0344551364570164,8.87e-06,3884.4573232262
"24127949",50210429,50102874,50164535,2.5758,0.0218644232265432,9.82,44.75,0,0,41.4,1.553,0.1,1.55,0.064516,2.58,2.58,0.0218644232265432,2.58e-06,8474.58264594699
"24127951",50210430,50103333,50164534,15.7725,0.198724870340389,4.29,58.44,4.28,0.19,32.55,3.174,0.03,3.17,0.009464,15.77,15.77,0.198724870340389,1.577e-05,12601.450243525
"24127953",50210431,50140850,50164533,0.8397,0.000502765387812637,8.57,75.67,0,0,15.76,1.791,0.08,1.79,0.044693,0.84,0.84,0.000502765387812637,8.4e-07,598.530223586473
"24127955",50103337,50102790,50095777,0.5958,0.234194740262268,6.8,63.55,4.06,0.69,24.49,1.145,0.04,6.3,0.060317,0.6,9.35,0.0771942986707661,9.35e-06,8256.07472414611
"24127957",50210432,50103344,50164532,1.5561,0.00584360425073283,2.72,6.19,0,0,2.66,2.057,0.18,2.06,0.087379,1.56,1.56,0.00584360425073283,1.56e-06,3745.90016072618
"24127959",50103338,50103344,50117418,0.7317,0.120888208852654,2.64,20.68,0,0,4.92,0.698,0.07,9.06,0.036424,0.73,16.2,0.049730884178911,1.62e-05,3069.80766536488
"24127961",50210433,50102654,50164531,12.2436,0.0299999066888565,12.7,39.19,0.48,22.85,22.08,3.204,0.01,3.2,0.003125,12.24,12.24,0.0299999066888565,1.224e-05,2450.97276869743
"24127963",50103339,50102437,50117417,7.7886,0.0338236278736832,2.65,33.8,0.04,0,37.76,5.911,0.1,7.61,0.026281,7.79,10.02,0.027323663523889,1.002e-05,2726.91252733423
"24127965",50210434,50103335,50164530,2.0322,0.043002501035236,0,67.27,0,0,32.02,1.906,0.25,1.91,0.13089,2.03,2.03,0.043002501035236,2.03e-06,21183.4980469143
"24127967",50103340,50103337,50117416,0.3447,0.157000441591502,6.62,63.54,3.88,0,25.54,0.496,0.05,5.16,0.065891,0.34,8.75,0.0746967521870818,8.75e-06,8536.77167852363
"24127971",50210435,50102877,50164529,1.1583,0.0229266452409984,0,51.98,0,0,46.46,2.121,0.19,2.12,0.089623,1.16,1.16,0.0229266452409984,1.16e-06,19764.3493456883
"24127973",50103341,50102436,50117415,5.5854,0.0737532532134657,3.57,9.21,0,0,14.91,3.308,0.11,10.06,0.034791,5.59,14.76,0.0443193715807157,1.476e-05,3002.667451268
"24127975",50210436,50102875,50164528,2.6064,0.0566391022764731,0.28,91.47,0,0,0.41,2.189,0.2,2.19,0.091324,2.61,2.61,0.0566391022764731,2.61e-06,21700.8054699131
"24127977",50210437,50103343,50164527,1.6641,0.00439392491941257,7.52,17.04,0,0,59.98,3.251,0.12,3.25,0.036923,1.66,1.66,0.00439392491941257,1.66e-06,2646.94272253769
"24127979",50210438,50102879,50164526,2.6829,0.0476330862694391,0,65.41,0,0,34.45,2.551,0.15,2.55,0.058824,2.68,2.68,0.0476330862694391,2.68e-06,17773.5396527758
"24127981",50210439,50103342,50164525,2.8035,0.00763499019401441,4.78,8.15,0,0,63.11,2.844,0.11,2.84,0.038732,2.8,2.8,0.00763499019401441,2.8e-06,2726.782212148
"24127983",50103342,50103343,50117414,1.8675,0.0173883214476574,4.85,11.97,0,0,61.02,0.856,0.07,3.7,0.048649,1.87,4.67,0.00975333125364304,4.67e-06,2088.50776309273
"24127985",50210440,50103346,50164524,1.548,0.00368795342344707,3.61,4.71,0,0,62.62,2.211,0.13,2.21,0.058824,1.55,1.55,0.00368795342344707,1.55e-06,2379.32478932069
"24127987",50210441,50103346,50164523,1.0764,0.00255460251684685,2.17,15.22,0,0,53.51,1.796,0.14,1.8,0.077778,1.08,1.08,0.00255460251684685,1.08e-06,2365.37270078412
"24127989",50210442,50103335,50164522,3.3345,0.0774383216897877,0,93.33,0,0,3.1,3.396,0.18,3.4,0.052941,3.33,3.33,0.0774383216897877,3.33e-06,23254.7512581945
"24127991",50210443,50103347,50164521,4.608,0.00983543051532354,1.55,22.34,0.21,0,47.81,4.27,0.07,4.27,0.016393,4.61,4.61,0.00983543051532354,4.61e-06,2133.49902718515
"24127993",50210444,50103347,50164520,1.5318,0.0033863515920138,0,8.99,0.12,0,73.33,1.987,0.12,1.99,0.060302,1.53,1.53,0.0033863515920138,1.53e-06,2213.30169412667
"24127997",50210445,50103345,50164519,3.0807,0.0081948648843913,9.15,49.9,0,0,18.76,2.403,0.17,2.4,0.070833,3.08,3.08,0.0081948648843913,3.08e-06,2660.67041701016
"24127999",50210446,50103345,50164518,1.5363,0.00334586667654,3.33,24.78,0,0,26.42,1.867,0.18,1.87,0.096257,1.54,1.54,0.00334586667654,1.54e-06,2172.64069905195
"24128001",50103343,50102417,50095776,1.7667,0.039637106605986,6.02,15.82,0,0,61.04,1.536,0.08,8.49,0.044759,1.77,8.1,0.017854860238916,8.1e-06,2204.30373319951
"24128003",50210447,50103340,50164517,2.25,0.0124792907753425,4.6,67.04,0,0,27.56,1.953,0.07,1.95,0.035897,2.25,2.25,0.0124792907753425,2.25e-06,5546.35145570778
"24128005",50210448,50103143,50164516,3.2454,0.0179692498812002,10.43,78.59,0.03,0,10.9,2.12,0.13,2.12,0.061321,3.25,3.25,0.0179692498812002,3.25e-06,5528.99996344622
"24128007",50210449,50102878,50164515,4.1751,0.0763973603157351,0.19,82.02,0,0,17.65,2.787,0.13,2.79,0.046595,4.18,4.18,0.0763973603157351,4.18e-06,18276.8804583098
"24128009",50210450,50102530,50164514,2.4885,0.00210274676338086,2.9,42.39,0,0,9.19,3.039,0.13,3.04,0.042763,2.49,2.49,0.00210274676338086,2.49e-06,844.47661179954
"24128011",50210451,50102435,50164513,1.0926,0.00259566146459668,7.17,23.64,0.25,0,19.19,2.219,0.25,2.22,0.112613,1.09,1.09,0.00259566146459668,1.09e-06,2381.34079320797
"24128013",50210452,50103340,50164512,6.1596,0.0698243986290781,7.45,63.61,5.41,0,23.39,2.707,0.22,2.71,0.081181,6.16,6.16,0.0698243986290781,6.16e-06,11335.1296475776
"24128021",50210453,50103353,50164511,2.583,0.00785454000624726,4.81,33.83,0,0,18.22,4.139,0.14,4.14,0.033816,2.58,2.58,0.00785454000624726,2.58e-06,3044.39535125863
"24128023",50103344,50103353,50095775,6.9507,0.226560579944136,3.56,21.63,0,0,5.57,3.28,0.07,14.4,0.040278,6.95,24.71,0.0998287668407499,2.471e-05,4040.01484584176
"24128025",50210454,50102873,50164510,11.7126,0.228878921497793,2.47,88.94,0,0,5.69,3.908,0.07,3.91,0.017903,11.71,11.71,0.228878921497793,1.171e-05,19545.5953456698
"24128027",50210455,50102434,50164509,2.6712,0.00748401012639193,8.48,17.15,0,0,10.21,3.048,0.2,3.05,0.065574,2.67,2.67,0.00748401012639193,2.67e-06,2803.0000473378
"24128029",50210456,50103364,50164508,6.5268,0.0167240096753671,9.04,40.42,0.04,0,21.59,5.649,0.12,5.65,0.021239,6.53,6.53,0.0167240096753671,6.53e-06,2561.10408504857
"24128031",50103345,50103364,50117413,1.1259,0.020679690388663,5.94,33.4,0,0,18.59,1.124,0.07,5.39,0.077922,1.13,5.74,0.00913895882773173,5.74e-06,1592.15310587661
"24128033",50103346,50103349,50117412,1.782,0.0152370558102228,2.14,8.68,0,0,58.56,1.583,0.14,5.59,0.073345,1.78,4.41,0.00899449986992893,4.41e-06,2039.56913150316
"24128035",50210457,50102416,50164507,3.1698,0.0077142450351313,8.83,22.54,0,0,44.01,2.832,0.11,2.83,0.038869,3.17,3.17,0.0077142450351313,3.17e-06,2433.51578395309
"24128037",50210458,50103351,50164506,1.4922,0.00361394241679932,1.87,5.55,0,0,62.85,2.69,0.16,2.69,0.05948,1.49,1.49,0.00361394241679932,1.49e-06,2425.46470926129
"24128039",50210459,50103351,50164505,2.7801,0.00710227338612598,6.16,9.16,0,0,62.64,3.509,0.14,3.51,0.039886,2.78,2.78,0.00710227338612598,2.78e-06,2554.77459932589
"24128041",50210460,50103371,50164504,6.1596,0.0147589489560619,4.58,41.45,0,0,29.88,3.091,0.12,3.09,0.038835,6.16,6.16,0.0147589489560619,6.16e-06,2395.93327208797
"24128043",50103347,50103348,50117411,3.1986,0.0304825316879726,1.86,20.62,0.19,0,56.82,2.783,0.08,9.04,0.029867,3.2,9.34,0.0172607495806352,9.34e-06,1848.04599364403
"24128045",50210461,50103381,50164503,4.5468,0.0115235153009607,8.06,29.24,0,0,28.11,4.986,0.12,4.99,0.024048,4.55,4.55,0.0115235153009607,4.55e-06,2532.64072548587
"24128047",50103348,50103350,50095774,1.6569,0.0460607949256744,1.94,20.55,0.16,0,56.56,0.991,0.07,10.03,0.033898,1.66,11,0.0155782632377018,1.1e-05,1416.20574888198
"24128049",50103349,50103350,50095773,0.2718,0.0236312961504248,2.02,10.25,0,0,57.41,0.681,0.11,6.27,0.082935,0.27,4.68,0.00839424034020194,4.68e-06,1793.64109833375
"24128051",50210462,50102433,50164502,0.7533,0.00168599802607101,12.31,3.94,0,0,2.51,1.872,0.29,1.87,0.15508,0.75,0.75,0.00168599802607101,7.5e-07,2247.99736809468
"24128053",50210463,50102529,50164501,6.921,0.00262242195739044,6.51,3.37,0.08,0,9.19,4.658,0.04,4.66,0.008584,6.92,6.92,0.00262242195739044,6.92e-06,378.962710605555
"24128055",50103350,50103357,50082524,0.1251,0.0936796730198152,1.95,17.93,0.1,0,56.48,0.292,0.06,16.59,0.055455,0.13,15.8,0.023987581943716,1.58e-05,1518.20138884278
"24128057",50103351,50103357,50117410,1.4247,0.0202906073992942,4.78,9.26,0,0,64.06,0.856,0.1,7.06,0.056657,1.42,5.7,0.00957439159636893,5.7e-06,1679.71782392437
"24128059",50103352,50102556,50082523,0.1962,0.0202091939028538,11.48,21.24,0,0.52,64.47,0.571,0.08,4.53,0.128035,0.2,4.5,0.00774006630953653,4.5e-06,1720.01473545256
"24128061",50103353,50103381,50082522,1.9764,0.296673692087277,4.46,21.52,0,0,6.46,1.3,0.05,19.83,0.03883,1.98,29.27,0.0622585721368939,2.927e-05,2127.04380378866
"24128063",50103354,50103352,50095772,0.0378,0.0124691275933173,10.47,20.78,0,0,66.4,0.063,0.44,3.96,0.126263,0.04,4.3,0.000834368344240746,4.3e-06,194.039149823429
"24128065",50103355,50103354,50117409,0.0243,0.0116347592490765,10.44,20.46,0,0,66.74,0.062,0,3.9,0.015385,0.02,4.27,0.000784923568333108,4.27e-06,183.822849726723
"24128067",50210464,50103355,50164500,4.2426,0.0108498356807434,10.46,20.45,0,0,66.78,3.837,0.06,3.84,0.015625,4.24,4.24,0.0108498356807434,4.24e-06,2558.9235096093
"24128069",50210465,50103370,50164499,1.9998,0.000325197102995246,0.05,0,0,0,1.58,2.745,0.05,2.75,0.018182,2,2,0.000325197102995246,2e-06,162.598551497623
"24128071",50210466,50103370,50164498,1.8882,0.000779533086980628,0.72,1.1,0,0,15.01,3.512,0.06,3.51,0.017094,1.89,1.89,0.000779533086980628,1.89e-06,412.451368772819
"24128073",50210467,50103084,50164497,6.2901,0.00572481200704866,5.77,9.6,0,0,12.31,5.114,0.07,5.11,0.013699,6.29,6.29,0.00572481200704866,6.29e-06,910.144993171488
"24128075",50210468,50103358,50164496,4.7529,0.00772001529604571,4.08,12.44,0,0,24.82,4.876,0.1,4.88,0.020492,4.75,4.75,0.00772001529604571,4.75e-06,1625.26637811489
"24128077",50210469,50103358,50164495,5.0418,0.00691927807862531,8.32,35.09,0,0,22.21,5.581,0.04,5.58,0.007168,5.04,5.04,0.00691927807862531,5.04e-06,1372.87263464788
"24128079",50210470,50102899,50164494,4.9212,0.0707974920723423,4.56,46.34,0.15,0,46.09,3.309,0.11,3.31,0.033233,4.92,4.92,0.0707974920723423,4.92e-06,14389.7341610452
"24128081",50210471,50103356,50164493,9.3519,0.0182121312208216,2.95,24.22,0,0,52.39,4.393,0.09,4.39,0.020501,9.35,9.35,0.0182121312208216,9.35e-06,1947.82152094348
