"COMID","FromNode","ToNode","TotDASqKM","cum_totco2g_day","cum_stream_area_m2","cum_stream_length_m","cum_totco2g_day_Tdrain_m2","cum_totco2g_day_Tsurface_m2"
"23809618",50194848,50080158,10.6938,235492.331506849,19754.4152769587,7685,0.0220213891700657,11.9209973165606
"23809620",50194849,50079982,9.0837,143058.601890411,14240.8753048221,6037,0.0157489351134902,10.0456326474518
"23809622",50080188,50080005,13.455,442605.913421918,20820.7263946081,12170,0.0328952741302057,21.2579477311867
"23809624",50080189,50080188,8.1639,229755.484915068,11099.9316152754,7050,0.0281428587948245,20.6988198556904
"23809626",50194850,50080189,3.51,71011.0202465753,4250.00101951681,2972,0.0202310598993092,16.7084713440019
"23809628",50080190,50080020,9.7326,250518.500192055,12977.0717526261,8617,0.0257401414002481,19.3047017823076
"23809630",50080191,50080190,5.607,128289.387186575,5150.02483501337,4747,0.0228802188668762,24.9104404923208
"23809632",50080192,50080191,3.4965,40031.1761810959,2660.67810235467,2354,0.0114489278367213,15.045478874603
"23809634",50194851,50080192,0.5787,6735.64598383562,442.93984889732,800,0.0116392707514008,15.206683256437
"23809636",50080193,50080106,7.5744,100267.42772811,10516.9285263195,5469,0.0132376726510496,9.5339078778735
"23809638",50080194,50080193,2.4174,23521.7036787945,1275.18760703367,1158,0.00973016616149355,18.4456808935828
"23809640",50194852,50080194,1.9962,22483.9265424658,807.484674824361,760,0.0112633636621911,27.8444003254382
"23809642",50080195,50080141,15.0498,307515.679372603,16464.689663212,7694,0.0204332070441204,18.6772836696523
"23809644",50194853,50080195,7.4907,118103.492712329,7706.61962199436,3616,0.0157666830486242,15.3249412200476
"23809646",50080196,50079979,19.0575,1158015.60779014,27920.6058057719,12129,0.0607642979294315,41.4753037898178
"23809648",50080197,50080196,13.2273,620672.824308493,18724.5800451298,7656,0.0469236219265075,33.1474897067146
"23809650",50080198,50080418,12.762,349490.280438904,17261.3824340568,7145,0.0273852280550779,20.246946139688
"23809652",50080199,50080198,3.1536,56430.9924936986,2269.3154154877,1831,0.0178941503341256,24.8669674160615
"23809654",50194854,50080199,2.5677,53086.7201917808,1798.9427010799,1483,0.0206748141105973,29.509956131406
"23809656",50080200,50080016,11.9376,294898.122588493,18474.0399296652,11441,0.0247033007127474,15.962838865307
"23809658",50080201,50080200,8.7012,153247.322446027,12624.7085553206,7680,0.0176122054941878,12.1386819960641
"23809660",50194855,50080201,3.6792,43004.2939232877,4473.91216334446,3052,0.0116884904118525,9.61223474068833
"23809662",50194856,50080202,13.779,335252.383561644,21431.5209469221,7296,0.0243306759243518,15.6429580705886
"23809664",50080202,50080410,13.8303,337887.515013699,22084.9082360168,7518,0.0244309606453728,15.2994756148754
"23809666",50080203,50080008,13.7448,217743.068099178,17343.1430726173,9321,0.0158418505979845,12.5549946274137
"23809668",50194857,50080203,0.2952,5284.63406630137,971.983856302939,2502,0.0179018769183651,5.43695662436425
"23809670",50080204,50080077,17.2134,510252.191080274,27378.7133142168,13057,0.0296427313070209,18.6368214321934
"23809672",50080205,50080204,10.5138,255441.929470685,14941.8807551357,7653,0.0242958710904416,17.0957012478423
"23809674",50194858,50080205,7.4358,106180.984273973,8279.7734227284,3900,0.0142796987915185,12.8241412962462
"23809676",50080206,50080219,40.23,1748449.76518274,63482.9900772588,30138,0.0434613414164241,27.5420197292988
"23809678",50080207,50080206,35.4771,1234647.16756356,56398.9149998723,25899,0.034801242704831,21.8913283627239
"23809680",50080208,50080207,24.462,663805.205086849,36514.6221317536,17343,0.0271361787706177,18.1791612875434
"23809682",50080209,50080208,20.5974,465539.137240274,29649.4872526529,13663,0.0226018399040789,15.7014228702596
"23809684",50080210,50080209,15.1875,322229.003350685,24310.6250174291,11103,0.0212167245004566,13.2546572998295
"23809686",50194859,50080210,9.2133,71740.0549479452,13708.1652277053,5768,0.00778657537993392,5.23338125535231
"23809688",50194860,50079920,13.7943,389161.808219178,18496.0760058942,6293,0.0282117837236524,21.0402362152471
"23809690",50080211,50080003,21.5901,823868.86292363,33552.3914135743,12034,0.0381595667886499,24.5546987327502
"23809692",50080212,50080211,10.6056,396319.378967466,11892.2723400852,4786,0.0373688786082321,33.3257907012098
"23809694",50194861,50080212,0.7191,194452.265625,114.216779507122,184,0.270410604401335,1702.48422748494
"23809696",50080213,50080109,32.1849,826300.396420274,48384.5448870949,19823,0.0256735424506608,17.0777755241564
"23809698",50080214,50080213,26.4294,543258.552401096,37028.8479261054,15978,0.0205550845800925,14.6712248105915
"23809700",50080215,50080214,14.5935,277142.310623014,18206.4634494866,9686,0.018990804853052,15.2221935573561
"23809702",50080216,50080215,7.0884,113169.855014795,10006.2989654972,5288,0.0159655006792499,11.3098614587688
"23809704",50080217,50080216,1.1835,13202.062329863,522.637387861378,707,0.0111551012504123,25.2604628686929
"23809706",50194862,50080217,0.5598,2698.71624082192,99.0228260311898,182,0.00482085787928174,27.2534762840629
"23809708",50080218,50080070,70.4691,3858208.80318822,120477.557240059,54540,0.0547503629702695,32.0242947447922
"23809710",50080219,50080218,68.7447,3414094.58807589,117580.495812559,52783,0.049663386240334,29.0362322805516
"23809712",50080220,50080219,27.6732,1034249.61429041,44828.8316282653,21291,0.0373736905847683,23.0710811931645
"23809714",50080221,50080220,17.3673,600632.438917808,26565.2773435524,14226,0.0345840999417185,22.6096807178106
"23809716",50080222,50080221,13.6944,395590.232465753,20250.1054357179,10755,0.0288870072778474,19.5352184077025
"23809718",50194863,50080222,7.686,126159.548383562,7779.33700908306,3601,0.0164142009346295,16.2172622469318
"23809720",50080223,50080184,23.9535,1172388.26273048,34255.2132162365,19442,0.0489443406070295,34.2251048133831
"23809722",50080224,50080223,18.0702,614530.043552397,23225.488281561,15060,0.0340079270596007,26.4592948963006
"23809724",50080225,50080224,14.949,312449.76382637,17329.0523641908,11599,0.0209010478176714,18.0304010432806
"23809726",50080226,50080225,13.2363,234907.592593493,14640.5420539541,9383,0.0177472248735291,16.0450065119037
"23809728",50080227,50080226,6.5529,131197.150684932,8910.71832254322,5332,0.0200212349776331,14.7235212623674
"23809730",50194864,50080227,1.6821,24309.2794520548,1606.86910400033,1655,0.0144517445170054,15.1283507732748
"23809732",50080228,50079952,71.3979,4756021.99318664,128696.966617325,44929,0.0666129114888062,36.9551988535089
"23809734",50080229,50080228,40.7907,1889821.66113699,68463.5936177672,20649,0.0463297188118122,27.6033079958946
"23809736",50080230,50080229,29.4966,1075475.75806849,42832.0285706465,13819,0.0364610076438807,25.109148316303
"23809738",50194865,50080230,17.7705,394630.700054795,23763.612537906,7076,0.0222070678965024,16.6065112964331
"23809740",50080231,50080135,19.377,933916.359770548,23194.5392560181,9979,0.0481971595071759,40.2644928386854
"23809742",50080232,50080231,6.8148,224302.601506849,4929.116808048,3387,0.032914040251636,45.505637265609
"23809744",50194866,50080232,1.8873,48238.3210684932,1080.04762606462,1047,0.0255594346783729,44.663142535908
"23809746",50080233,50080093,15.6267,831105.285151884,23683.899781592,14391,0.0531849517269727,35.0915724528546
"23809748",50080234,50080233,8.6823,457810.092603938,11663.9213507764,8133,0.0527291262227679,39.2501011311658
"23809750",50080235,50080234,6.3279,265946.686898116,7468.99684951453,5714,0.0420276374307616,35.6067477676607
"23809752",50080236,50080235,3.348,138853.093035103,3202.04151457546,3526,0.041473444753615,43.3639265459407
"23809754",50080237,50079985,17.397,579788.3562,24258.4071635604,11898,0.0333269159165373,23.9005121931882
"23809756",50080238,50080237,11.3859,299640.646282192,13932.3485219449,7271,0.026316816965035,21.506829649734
"23809758",50194867,50080238,5.4342,93280.8171780822,5034.49961068362,2797,0.0171655105034931,18.528319473922
"23809760",50194868,50080163,6.6393,63070.6621068493,12036.6282792679,6018,0.00949959515413512,5.2398944823679
"23809762",50080239,50079965,36.1656,2316079.95447945,53700.2571509136,28160,0.0640409658481941,43.1297739966232
"23809764",50080240,50080239,27.5607,1591774.87523014,39874.2213444888,20596,0.0577552411669566,39.9198986602944
"23809766",50080241,50080240,20.5938,1044046.32109315,26619.8387788734,15276,0.0506971186033248,39.2206102285544
"23809768",50080242,50080241,18.3069,721020.052060274,22618.5716047021,12862,0.0393851527052791,31.8773468396379
"23809770",50080243,50080242,12.8277,418686.194580822,14414.8173624698,8873,0.0326392256274174,29.0455427947986
"23809772",50080244,50080243,7.2432,155606.163468493,7402.55884788755,5124,0.0214830687359859,21.0205912125775
"23809774",50194869,50080244,1.6308,28176.5188356164,1471.98921191277,1541,0.0172777280081042,19.1417971052944
"23809776",50080245,50079932,1780.7454,836829945.568175,5848975.84251047,1275400,0.469932392114097,143.072901667003
"23809778",50194870,50080246,3.6648,114.445701369863,1667.67444216645,1140,3.1228362085206e-05,0.0686259251063345
"23809780",50194871,50080246,0.8217,21181.0520547945,1074.08092673094,1613,0.0257771109343976,19.7201640282924
"23809782",50080246,50080226,4.9707,22304.8637835616,3846.0731329674,3396,0.00448726814805995,5.79938628633213
"23809784",50194872,50080225,1.5282,29469.0493150685,1768.65257727761,1916,0.0192835030199375,16.661864344454
"23809786",50194873,50080224,1.0431,21814.6167123288,1671.55552341635,2214,0.0209132554043992,13.050488845111
"23809788",50194874,50080248,1.1097,5991.42164383562,1337.69301475317,1715,0.00539913638265803,4.47892123062417
"23809790",50194875,50080248,2.0853,3737.65890410959,1447.04304397135,1331,0.00179238426322812,2.58296318114473
"23809792",50080247,50080172,5.4657,20881.430630137,6804.19947204301,5450,0.00382044946303987,3.06890336121601
"23809794",50194876,50080247,1.3545,1320.07446575342,2171.79064399671,2507,0.000974584323184511,0.607827678695636
"23809798",50194877,50080223,1.746,17280.904109589,2085.28002845342,2106,0.00989742503412887,8.28709040214884
"23809800",50194878,50080175,3.0042,19556.4304109589,3979.00714002547,3020,0.00650969656179978,4.91490206545186
"23809802",50080248,50080381,4.1157,10262.8235506849,4064.50863665999,3869,0.00249357911186065,2.52498505185079
"23809804",50194879,50080406,2.2347,21053.1534246575,2439.93916536016,2164,0.00942102001371884,8.6285566966379
"23809806",50194880,50080178,1.3005,3208.98246575343,1709.43884653909,2016,0.00246749901249783,1.87721395956942
"23809808",50194881,50080247,4.0005,16743.415890411,3814.54053070573,2490,0.00418533080625197,4.38936636159252
"23809810",50194882,50080381,1.2402,964.533863013699,1558.08275914286,1884,0.000777724450099741,0.61905175277359
"23809812",50080249,50079903,1.7775,385886.469178082,2332.58540261824,2338,0.217095060015799,165.432943524785
"23809814",50194883,50080250,2.7648,567.80095890411,4672.74098693472,3705,0.000205367823677702,0.121513467254384
"23809816",50194884,50080171,2.0358,48275.202739726,1832.50375032362,1707,0.0237131362313223,26.3438493543059
"23809818",50080250,50080251,3.8619,576.439906027397,5952.45145215627,4556,0.000149263291651104,0.0968407572343294
"23809820",50080251,50079902,3.8646,73108.0492810274,6020.14611783069,4601,0.0189173651299041,12.1438994752126
"23809822",50080252,50080169,6.2946,229477.328219178,12861.5969816011,10272,0.0364562209225651,17.842055582013
"23809824",50194885,50080170,5.5053,138033.361643836,7443.20891951256,4107,0.0250728137692471,18.5448726666771
"23809828",50080253,50080252,2.3616,45865.9273972603,4309.63162063667,3978,0.0194215478477559,10.6426561327496
"23809830",50194886,50080249,1.7712,17660.2191780822,2300.6006055299,2306,0.0099707651186101,7.67635161689202
"23809832",50080254,50080179,6.0957,77635.7367123288,12173.6233435189,8232,0.0127361478931589,6.37737299089849
"23809834",50080255,50080252,3.8457,106616.055616438,7832.40654433755,5924,0.0277234458268815,13.6121707948774
"23809836",50080256,50080168,5.3469,125475.209589041,6772.71559130819,4538,0.023466907851099,18.5265729672852
"23809838",50194887,50080254,1.2978,0,1162.09609261179,1372,0,0
"23809840",50194888,50080253,1.9764,23821.7531506849,3133.76588257265,2965,0.0120531031930201,7.60163778767307
"23809842",50194889,50080256,1.2933,4143.04520547945,1193.79174845898,1412,0.00320346803176328,3.47049241279105
"23809844",50194890,50141527,6.2172,59586.1643835616,9003.72136384479,4660,0.00958408357195548,6.61794850991668
"23809846",50194891,50080255,2.0889,27436.324109589,2787.89774937668,2562,0.0131343406144808,9.84122323558073
"23809850",50194892,50080254,3.9429,68537.5808219178,8170.05691389521,5374,0.0173825308331223,8.38887434252173
"23809852",50194893,50079910,2.1123,17079.0805479452,1831.21905816075,1673,0.00808553735167599,9.32661795530852
"23809854",50194894,50080181,6.9363,200169.616438356,16261.1363267369,7945,0.0288582697458812,12.309694256067
"23809856",50080257,50080182,7.1289,235779.256438356,9974.60465098598,6994,0.0330737219540681,23.6379550556973
"23809858",50194895,50080257,2.0835,43353.3336986301,3257.89892875938,2998,0.0208079355404992,13.3071450792794
"23809860",50194896,50080257,2.0286,40716.7282191781,1685.50530933539,1573,0.0200713438919344,24.1569860347892
"23809862",50080258,50141526,6.1983,91566.0477205479,6265.67377674866,3747,0.0147727679719516,14.6139187872087
"23809864",50194897,50079912,1.0791,3889.59287671233,1253.58528378587,1631,0.00360447861802644,3.10277483871351
"23809866",50080259,50080258,0.7488,238.699775342466,416.839565162306,715,0.000318776409378293,0.572641839431732
"23809868",50080260,50080245,1780.6347,833345441.077216,5839408.7961658,1275148,0.46800471824862,142.710584267434
"23809870",50194898,50080259,0.585,233.829534246575,263.385091946499,473,0.000399708605549701,0.887785760835972
"23809872",50194899,50080353,1.8819,7507.86657534247,1283.39171161561,1246,0.00398951409497979,5.85001952824763
"23809874",50080261,50079913,4.2372,77839.3989041096,4529.82166829596,3183,0.018370480247359,17.1837667360957
"23809876",50194900,50080183,1.4157,16038.762739726,1722.81640081889,1943,0.0113292101008166,9.30961809517395
"23809878",50194901,50080261,2.889,30581.944109589,2221.31361255434,1721,0.0105856504359948,13.7675040285834
"23809880",50194902,50080385,1.2879,15283.4350684932,2201.79998263592,2610,0.0118669423623676,6.94133671951273
"23809882",50194903,50080386,2.1267,41741.3260273973,3029.64540141645,2758,0.0196272751339621,13.7776275757823
"23809884",50080262,50079942,5.67,239779.01677226,11838.0051618286,8660,0.0422890682138025,20.2550187716949
"23809886",50194904,50079915,1.7298,39760.2082191781,1941.07018320277,1970,0.0229854365933507,20.4836530709949
"23809888",50080263,50080262,5.6376,195927.90739726,11549.0210103908,8503,0.0347537795156201,16.964893147305
"23809890",50080264,50079943,7.6257,369179.363753425,12224.2805132539,7503,0.0484125213099683,30.2004983731477
"23809892",50194905,50080391,2.1879,20459.865460274,3665.07617214058,3287,0.00935137138821427,5.58238478528659
"23809894",50194906,50080263,1.8189,34244.6753424658,2242.96651300063,2217,0.0188271347201417,15.2675820811312
"23809896",50194907,50080263,1.5075,24026.0950684931,2224.32922226734,2427,0.0159377081714714,10.8015013371098
"23809898",50194908,50080153,2.997,27406.4391369863,2310.70092292907,1756,0.00914462433666543,11.8606604883533
